1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2005,49423HLLND430W1,110001848671,SAF-HOLLAND INC (OAC),430 W 18TH ST,HOLLAND,OTTAWA,MI,49423,,,42.781040,-86.127662,,SAF-HOLLAND INC,103473179,SAF-HOLLAND INC,,,,NO,336,Transportation Equipment,3714,,,,,,336399,,,,,,1305203907100,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.660,0.000,0.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.660,0.000,13393.000,0.000,0.000,0.000,13393.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13393.660,0.660,0.000,0.000,0.000,0.660,0.000,0.000,0.000,0.000,13393.000,0.000,0.000,13393.660,,,1.830
2005,48150BSFCR13000,110017411834,BASF CORP,13000 LEVAN RD,LIVONIA,WAYNE,MI,48150,,,42.377594,-83.401899,,BASF CORP,071014385,BASF CORP,BASF SE,315000554,BASF SE,NO,325,Chemicals,2821,,,,,,325211,,,,,,1305203454792,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21398.000,0.000,0.000,0.000,0.000,21398.000,0.000,21398.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21398.000,21398.000,0.000,,0.660
2005,49345SPRTF252EG,110000410261,FEDERAL-MOGUL POWERTRAIN SYSTEMS,200 S MAPLE,SPARTA,KENT,MI,49345,,,43.156127,-85.704992,,TENNECO INC,181442526,TENNECO INC,,,,NO,331,Primary Metals,3321,,,,,,331511,,,,,,1305203349562,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,250.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,500.000,250.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,1400.000,12.000,0.000,0.000,1662.000,,,1.270
2005,49460JHCMP17000,110000411108,J H CAMPBELL GENERATING PLANT,17000 CROSWELL ST,WEST OLIVE,OTTAWA,MI,49460,,,42.920852,-86.206345,,CMS ENERGY,006959803,CMS ENERGY,NA,,NA,NO,2211,Electric Utilities,4911,,,,,,221112,,,,,,1305203449071,Vanadium compounds,NO,N770,N770,755389,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,8.000,0.000,61.000,0.000,0.000,0.000,0.000,0.000,81427.000,0.000,0.000,0.000,0.000,23842.000,105338.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,105338.000,0.000,81427.000,22803.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104230.000,0.000,,1.060
2005,48073FRMNG2727W,110000592939,ROYAL OAK MANUFACTURING FACILITY,2727 W 14 MILE RD,ROYAL OAK,OAKLAND,MI,48073,,,42.532566,-83.178578,,AMERICAN AXLE & MANUFACTURING INC,808844567,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,NA,,NA,NO,332,Fabricated Metals,3462,,,,,,332111,,,,,,1305203664697,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.696,0.000,0.000,0.000,0.000,284440.000,284440.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,284440.696,0.696,0.000,0.000,0.000,0.000,0.696,0.000,0.000,0.000,284440.000,0.000,0.000,284440.696,,,0.920
2005,48326SPRRM355AU,110003697492,SUPERIOR MATERIALS PLANT 06,3505 AUBURN RD,AUBURN HILLS,OAKLAND,MI,48326,,,42.633821,-83.217479,,SUPERIOR MATERIALS,NA,,,,,NO,327,Nonmetallic Mineral Product,3273,,,,,,327320,,,,,,1305203228554,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,48091HYDRM23500,110000405357,GM POWERTRAIN WARREN TRANSMISSION,6275 NINE MILE RD,WARREN,MACOMB,MI,48091,,,42.462728,-83.039306,,GENERAL MOTORS LLC,831247536,GENERAL MOTORS LLC,,,,NO,336,Transportation Equipment,3714,,,,,,336350,,,,,,1305203826072,"Benzo[g,h,i]perylene",NO,0000191242,191-24-2,40576,YES,PBT,NO,Non_Metal,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,1.130
2005,48133RJMRS1740E,110000405678,R J MARSHALL CO,1740 ERIE RD,ERIE,MONROE,MI,48133,,,41.793949,-83.506095,,NA,,THE R J MARSHALL CO,NA,,NA,NO,325,Chemicals,2819,,,,,,325188,,,,,,1305203254952,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,750.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,1000.000,0.000,0.000,0.000,223.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,223.000,,,0.400
2005,48211SLCTY1923F,110000406695,EQ DETROIT INC,1923 FREDERICK ST,DETROIT,WAYNE,MI,48211,,,42.366020,-83.047380,,REPUBLIC SERVICES INC,026363899,REPUBLIC SERVICES INC,NA,,NA,NO,562,Hazardous Waste,4953,,,,,,562211,,,,,,1305203709237,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66228.000,0.000,0.000,0.000,0.000,0.000,0.000,66228.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66228.000,66232.000,0.000,0.000,4.000,66228.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66232.000,,,0.340
2005,49412GRBRP405ST,110000410341,GERBER PRODUCTS CO,405 STATE ST,FREMONT,NEWAYGO,MI,49412,,,43.469443,-85.954876,,NESTLE USA INC,008256224,NESTLE USA INC,NA,,NA,NO,311,Food,2032,,,,,,311422,,,,,,1305203506530,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,191651.000,0.000,0.000,0.000,0.000,191651.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,191651.000,0.000,0.000,191651.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,191651.000,,,1.710
2005,49047DWLPR101PO,110000409157,I.C.G. CASTINGS DIV,101 POPLAR ST,DOWAGIAC,CASS,MI,49047,,,41.987962,-86.119394,,WYNNCHURCH CAPITAL,105812304,,,,,NO,331,Primary Metals,3363,,,,,,331521,,,,,,1305204086336,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,50.810,50.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107359.700,0.000,0.000,0.000,107359.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107359.700,101.620,0.000,0.000,101.620,0.000,0.000,0.000,0.000,0.000,107360.000,0.000,0.000,107461.620,,,0.870
2005,48239FRGNG126BE,110025317084,STEEL INDUSTRIES PLANT 1,12600 BEECH DALY,REDFORD,WAYNE,MI,48239,,,42.378270,-83.294778,,FORGED SOLUTIONS GROUP INC.,117452291,ARLINGTON CAPITAL PARTNERS,NA,,NA,NO,332,Fabricated Metals,3462,,,,,,332111,,,,,,1305203864487,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,48551GMCTRG3100,110002118208,GM TRUCK GROUP FLINT ASSEMBLY PLANT,G-3100 VAN SLYKE RD,FLINT,GENESEE,MI,48551,,,42.966975,-83.712572,,GENERAL MOTORS LLC,831247536,GENERAL MOTORS LLC,,,NA,NO,336,Transportation Equipment,3714,,,,,,336350,,,,,,1305203937836,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,260.000,260.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,260.000,0.000,260.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,260.000,260.000,,,0.830
2005,48393GLNDS3926C,110003711519,EAGLE INDUSTRIES INC,30926 CENTURY DR,WIXOM,OAKLAND,MI,48393,,,42.520252,-83.548827,,NA,,NA,NA,,NA,NO,326,Plastics and Rubber,3086,,,,,,326150,,,,,,1305203827732,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,13.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5537.000,0.000,5537.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5537.000,13.500,0.000,0.000,13.500,0.000,0.000,0.000,5537.000,0.000,0.000,0.000,0.000,5550.500,,,0.000
2005,48867SNCNC4004W,110000494064,SUNOCO PARTNERS MARKETING & TERMINALS LP OWOSSO TERMINAL,4004 W MAIN ST,OWOSSO,SHIAWASSEE,MI,48867,,,42.997541,-84.172531,,SUNOCO PARTNERS MARKETING & TERMINALS LP,064717981,,,,,NO,4247,Petroleum Bulk Terminals,5171,,,,,,424710,,,,,,1305203250408,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,34.260,563.960,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,598.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,598.820,0.000,0.000,598.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,598.810,,,0.100
2005,48817MCHGN3820S,110001318725,GENERAL SHALE BRICK INC. - PLANT 66,3820 SERR RD,CORUNNA,SHIAWASSEE,MI,48817,,,42.994947,-84.088385,,GENERAL SHALE BRICK INC.,003383361,GENERAL SHALE BRICK INC,WIENERBERGER AG,300182623,WIENERBERGER AG,NO,327,Nonmetallic Mineral Product,3251,,,,,,327121,,,,,,1305203452026,Manganese compounds,NO,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,48160MLNPL800CO,110000405909,AUTOMOTIVE COMPONENTS HOLDINGS LLC MILAN PLANT,800 COUNTY ST,MILAN,MONROE,MI,48160,,,42.084293,-83.670503,,AUTOMOTIVE COMPONENTS HOLDINGS INC,607597098,,,,,NO,336,Transportation Equipment,3714,,,,,,336399,,,,,,1305203447495,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1200.000,26000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20000.000,0.000,0.000,0.000,0.000,20000.000,500.000,0.000,500.000,0.000,0.000,1400.000,0.000,0.000,0.000,1400.000,0.000,21900.000,27200.000,0.000,0.000,27200.000,0.000,0.000,0.000,500.000,0.000,20000.000,10000.000,1400.000,59100.000,,,0.980
2005,48174GMCCP36880,110000493984,GM - ROMULUS ENGINE OPERATIONS,36880 ECORSE RD,ROMULUS,WAYNE,MI,48174,,,42.252202,-83.400134,,GENERAL MOTORS LLC,831247536,GENERAL MOTORS LLC,NA,,NA,NO,336,Transportation Equipment,3714,8734,,,,,336312,,,,,,1305203874425,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,120.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120.000,290.000,0.000,290.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,370.000,660.000,0.000,0.000,7100.000,0.000,0.000,7100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7760.000,780.000,0.000,0.000,120.000,0.000,660.000,0.000,0.000,0.000,7100.000,0.000,0.000,7880.000,,,0.890
2005,48122MLKNC17760,110067041150,"M-LOK, INC.",17760 CLARANN,MELVINDALE,WAYNE,MI,48122,,,42.279831,-83.171302,,NA,NA,,,,,NO,332,Fabricated Metals,3479,,,,,,332812,,,,,,1305203614540,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,49022WHRLP151NO,110000409040,WHIRLPOOL CORP BENTON HARBOR DIV,151 N RIVERVIEW DR,BENTON HARBOR,BERRIEN,MI,49022,,,42.115603,-86.467221,,WHIRLPOOL CORP,NA,,,,,NO,332,Fabricated Metals,3451,3471,,,,,332813,,,,,,1305203403391,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.100,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,2.000,0.000,2.000,0.000,3.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.800,6.000,0.000,0.000,0.200,0.000,5.800,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,,1.200
2005,48211SLCTY1923F,110000406695,EQ DETROIT INC,1923 FREDERICK ST,DETROIT,WAYNE,MI,48211,,,42.366020,-83.047380,,REPUBLIC SERVICES INC,026363899,REPUBLIC SERVICES INC,NA,,NA,NO,562,Hazardous Waste,4953,,,,,,562211,,,,,,1305205105430,Sodium nitrite,NO,0007632000,7632-00-0,152058,NO,TRI,NO,Individually-listed compounds that contain metal,NO,NO,NO,R,Pounds,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22720.000,0.000,0.000,0.000,0.000,0.000,0.000,22720.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22720.000,22723.000,0.000,0.000,3.000,22947.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22950.000,,,0.140
2005,48867MCHGN1525W,110000408390,GKN SINTER METALS,1525 W KING ST,OWOSSO,SHIAWASSEE,MI,48867,,,43.004926,-84.197730,,GKN PLC,NA,,,,,NO,332,Fabricated Metals,3499,,,,,,332117,,,,,,1305203259890,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3878.000,0.000,0.000,0.000,3878.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3878.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3878.000,0.000,0.000,3878.000,193902.000,,1.000
2005,49548CHMCN2940S,110000411901,UNIVAR USA INC. - WYOMING BRANCH,2940 STAFFORD AVE SW,WYOMING,KENT,MI,49548,,,42.909468,-85.675334,,UNIVAR USA INC,102971785,UNIVAR SOLUTIONS USA INC,,,,NO,4246,Chemical Wholesalers,5169,,,,,,424690,,,,,,1305203246893,Methyl isobutyl ketone,NO,0000108101,108-10-1,24851,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2005,48184FRDMT38303,110000593028,FORD MOTOR CO MICHIGAN ASSEMBLY PLANT,38303 MICHIGAN AVE,WAYNE,WAYNE,MI,48184,,,42.277970,-83.413952,,FORD MOTOR CO,001344746,FORD MOTOR CO,NA,,NA,NO,336,Transportation Equipment,3711,,,,,,336112,,,,,,1305203346010,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,7.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,190.000,0.000,190.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120.000,10000.000,0.000,0.000,0.000,0.000,0.000,10310.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10310.000,10329.000,0.000,0.000,19.000,11000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11019.000,,,0.690
